i,real_index,MAE,Phi,SMI
9824,11533,0.20768266,79.23173361,FCc1cnn[nH]1
9825,8909,0.28745966,71.25403380,CC1NC1CC#N
9826,8812,0.30715734,69.28426608,ON=CN1CCC1
9827,12473,0.37384523,62.61547706,O1C=NC=CC=N1
9828,11966,0.21782289,78.21771071,NNC(=N)N1CC1
9829,9069,0.24158747,75.84125271,CC(C)N1CC1C
9830,11802,0.22083819,77.91618090,CCC(N)C1CC1
9831,10923,0.26382162,73.61783788,O=CC1NC1C#N
9832,9509,0.19216787,80.78321284,COC(CO)=CC
9833,11286,0.32319855,67.68014483,ONc1cnon1
9834,9329,0.21591801,78.40819930,NCC(CN)C#C
9835,11311,0.22450887,77.54911296,CNC1C=CC=C1
9836,12101,0.29066733,70.93326651,C=NOCC1CO1
9837,9271,0.25092884,74.90711637,COC(CF)OC
9838,9273,0.20944536,79.05546449,CCC(CC)C=C
9839,11285,0.27702928,72.29707199,NNc1cnon1
9840,11139,0.25815449,74.18455088,NN=C1CC=NN1
9841,12037,0.24922565,75.07743540,FCCNC1CC1
9842,11799,0.22417685,77.58231511,CC(CN)C1CC1
9843,9758,0.19939664,80.06033551,OCCNCCF
9844,12284,0.29590080,70.40991977,CCN1C(C)C1C
9845,9692,0.24269073,75.73092667,COC1(CN)CC1
9846,9664,0.28466842,71.53315842,CC=C(C#C)C#N
9847,11812,0.21036624,78.96337628,OCC(F)C1CC1
9848,9824,0.21964937,78.03506295,COCCOC=C
9849,9360,0.20737877,79.26212342,FCC(C=O)C=O
9850,9935,0.20437929,79.56207149,O=CNNCC#N
9851,10692,0.23807763,76.19223700,CN1CCC1CO
9852,9511,0.17954439,82.04556121,COC(CF)=CC
9853,9810,0.17834041,82.16595933,CCCCOC=O
9854,12504,0.26698302,73.30169763,C1C=CCC2NC12
9855,12514,0.30925912,69.07408808,C1CC2NC2C=C1
9856,8945,0.21784973,78.21502678,CC1NC1C=CF
9857,9459,0.17087770,82.91222959,NCC(CO)=CF
9858,10457,0.21497343,78.50265705,COC=CC=NN
9859,8765,0.24570658,75.42934231,O=CCC1COC1
9860,12043,0.24412489,75.58751053,CCCCC1CN1
9861,10864,0.22994137,77.00586343,CCC1NC1C=O
9862,9037,0.20622192,79.37780793,CC(O)C1CC1N
9863,11603,0.33563396,66.43660393,COc1nnno1
9864,11816,0.24048778,75.95122230,CCN(C)C1CC1
9865,9493,0.21568935,78.43106520,CNC(CO)=NC
9866,9801,0.16056734,83.94326606,OCCCNN=C
9867,9629,0.34206197,65.79380328,CN=C(NO)C#C
9868,8995,0.30547203,69.45279735,CC(C)N1CCC1
9869,12630,0.28168945,71.83105503,NC1C2CC=CC12
9870,9281,0.18126834,81.87316561,CCC(CF)C=O
9871,11142,0.27160939,72.83906148,FC=C1CNC=N1
9872,12561,0.25957232,74.04276839,C1NC2C=NOC12
9873,11062,0.23783555,76.21644506,CN=C1NOCO1
9874,12776,0.36479817,63.52018319,NC1C2COC1C2
9875,11929,0.21443124,78.55687588,OCC(=C)C1CN1
9876,9967,0.24609202,75.39079796,C#CCCCC#C
9877,11541,0.24923380,75.07662042,COc1ncc[nH]1
9878,10236,0.20970417,79.02958346,CONC=NOC
9879,11937,0.23029801,76.97019903,CNC(=O)C1CN1
9880,10976,0.21418187,78.58181274,FCC1CCCN1
9881,9377,0.23317218,76.68278166,CCN(C=N)C=N
9882,12330,0.21657114,78.34288577,C1COC2(CC2)O1
9883,9590,0.17289316,82.71068373,CN=C(NO)C=C
9884,10636,0.21954477,78.04552282,OCC1CCC1F
9885,10000,0.19929345,80.07065525,CCOCC=NO
9886,11437,0.18284901,81.71509920,FCC1=NCCN1
9887,10508,0.26928779,73.07122123,CC#CC=CC#C
9888,11121,0.31710247,68.28975295,N=CN1CC=CC1
9889,9652,0.18848651,81.15134912,FC=C(C=O)C#N
9890,11840,0.21914559,78.08544082,NCC(N)C1CO1
9891,9518,0.22319019,77.68098100,COC(CF)=NN
9892,8877,0.22029132,77.97086773,OC1CC1CC=C
9893,12759,0.24957032,75.04296837,CC1=NOC2CC12
9894,11764,0.35045842,64.95415776,C=Cc1c[nH]nn1
9895,11783,0.41166275,58.83372522,O=Cc1nnon1
9896,10614,0.35324355,64.67564463,CCC#CC#CC
9897,10762,0.20537869,79.46213135,COC1CNC1=O
9898,11769,0.40598547,59.40145325,N#Cc1cnon1
9899,12322,0.27229676,72.77032371,FC1C(F)C1C#C
9900,12051,0.21094993,78.90500701,CCCCC1CO1
9901,12149,0.21575427,78.42457313,CON=CC1CC1
9902,9825,0.19923853,80.07614666,COCCOC=O
9903,9262,0.20469845,79.53015488,COC(CN)CN
9904,9924,0.20335450,79.66454958,C=CCNCC=C
9905,12444,0.27091322,72.90867784,C1ON=CC=NO1
9906,9251,0.17983538,82.01646159,CCC(CF)NC
9907,10896,0.26782348,73.21765206,CCN1CC1C=O
9908,12614,0.21971209,78.02879148,NC1C2CCNC12
9909,11374,0.37241209,62.75879147,O=Cn1cnnn1
9910,11740,0.31724675,68.27532462,COc1nn[nH]n1
9911,11180,0.23444848,76.55515193,NCC1CCC=C1
9912,9309,0.16746970,83.25302990,COC(CO)C=C
9913,10382,0.25665759,74.33424083,N=CNC=CC=O
9914,9168,0.32394227,67.60577284,N=C1NC2CC2O1
9915,11451,0.28705429,71.29457114,NNC1=NCCO1
9916,10933,0.34144686,65.85531440,N=CN1CC1C=O
9917,9141,0.27806921,72.19307866,FC1CC2CC2C1
9918,10890,0.21442888,78.55711155,FCC1CN1C=O
9919,12625,0.24736236,75.26376350,CN1C2CCCC12
9920,9677,0.20631603,79.36839699,CCC1(CC)CC1
9921,10881,0.25551889,74.44811107,FCC1OC1C=O
9922,9726,0.17605957,82.39404269,CCCCCNC
9923,12220,0.22987724,77.01227624,CCC1C(C)C1C
9924,9405,0.27817586,72.18241373,COC(C=C)C#C
9925,10192,0.19613620,80.38638044,CCCC=CCF
9926,11141,0.25044627,74.95537284,CC=C1CN=CN1
9927,12193,0.37346998,62.65300220,C#CC=CC1CN1
9928,11789,0.49948200,50.05179957,C#Cc1cnoc1
9929,9322,0.35854363,64.14563653,CCN(NC)C=O
9930,11304,0.28883866,71.11613385,CN=c1nn[nH]o1
9931,9330,0.19817692,80.18230811,NCC(CO)C#C
9932,10892,0.25733088,74.26691246,NCC1CN1N=C
9933,10306,0.18073156,81.92684370,CCC=CCC=C
9934,9507,0.17483379,82.51662055,COC(CN)=CC
9935,12585,0.42000235,57.99976484,C1Nc2c[nH]cc12
9936,11442,0.19326972,80.67302824,CCC1=CCCO1
9937,12462,0.50196628,49.80337224,C1ON=CNC=C1
9938,12515,0.23707083,76.29291719,C1NN=CC2NC12
9939,12704,0.27598727,72.40127293,O=C1OCC2NC12
9940,11479,0.20802839,79.19716104,O=CC1=NOCC1
9941,9160,0.24083964,75.91603574,C=C1CC2CC2C1
9942,9586,0.23408484,76.59151554,ON=C(CF)C=O
9943,10726,0.23637072,76.36292753,OC1COC1C=O
9944,11969,0.27277138,72.72286243,NNC(=O)N1CC1
9945,12622,0.27993188,72.00681242,NC1C2OCOC12
9946,10750,0.21937148,78.06285174,FC1COC1C#C
9947,10984,0.27555018,72.44498163,OCC1COCO1
9948,12021,0.23337783,76.66221652,CC(=NN)C1CO1
9949,8908,0.17951448,82.04855188,CC1NC1CC=O
9950,10749,0.19519957,80.48004316,OC1COC1C#C
9951,11265,0.22148166,77.85183424,NN=C1COC=C1
9952,10276,0.22266480,77.73351960,CCNC=CC=O
9953,11975,0.39207711,60.79228927,C=C(C#N)C1CC1
9954,10241,0.20836335,79.16366456,CCOC=COC
9955,12217,0.25524628,74.47537196,C#CC#CC1CC1
9956,11656,0.37215254,62.78474551,C#CC1=NN=CC1
9957,11529,0.28134757,71.86524291,COc1cc[nH]n1
9958,12183,0.26833296,73.16670381,C=NN=CC1CO1
9959,9430,0.27410630,72.58936986,N=CN(C=N)C=O
9960,11462,0.25578078,74.42192237,O=CC1=CCCC1
9961,9048,0.17894960,82.10503983,CC(F)C1CC1F
9962,12042,0.24101053,75.89894664,COCOC1CC1
9963,12004,0.24974167,75.02583342,O=C(C#C)N1CC1
9964,12672,0.21306131,78.69386907,CC1NCC2NC12
9965,11281,0.24072330,75.92767028,CNc1ccon1
9966,11948,0.27848967,72.15103285,FCC(=O)C1CO1
9967,12135,0.21082980,78.91702031,ON=CCN1CC1
9968,9587,0.20123737,79.87626294,ON=C(CF)C#N
9969,8925,0.20894368,79.10563223,CC1NC1CC#C
9970,9031,0.20825745,79.17425475,CC(N)C1CC1C
9971,12534,0.43538165,56.46183518,C1C2C=NN=CN12
9972,12538,0.25553130,74.44686971,C1CC2COCC12
9973,9062,0.19411624,80.58837551,CC(F)C1OC1C
9974,10844,0.21826117,78.17388348,CCN1CC1CN
9975,11972,0.34219599,65.78040126,COC(=O)N1CC1
9976,9183,0.24708443,75.29155664,CC1=CC2NC2C1
9977,10540,0.27732935,72.26706472,FCCC#CC=C
9978,11204,0.20899488,79.10051191,NCC1NCC=C1
9979,9778,0.22083239,77.91676145,NCCCCC=C
9980,9776,0.19804685,80.19531464,CCCCCC=O
9981,8957,0.24353554,75.64644647,CC1CN1C=NN
9982,9661,0.27761702,72.23829830,CC=C(C=C)C#C
9983,9076,0.21858941,78.14105899,CC(=C)C1CC1N
9984,10132,0.28964431,71.03556939,CC#CCCCF
9985,9414,0.18753123,81.24687725,C=CC(C=C)C=C
9986,10195,0.13710917,86.28908302,NCCC=CCO
9987,10859,0.27139866,72.86013352,CNC1CC1C#N
9988,10927,0.57337202,42.66279847,C=CC1OC1C#N
9989,9683,0.24817135,75.18286501,NCC1(CF)CC1
9990,12808,0.43557294,56.44270598,O=C1C2NC1C=C2
9991,11599,0.26237184,73.76281575,NCc1nnno1
9992,12879,0.31470073,68.52992731,CC1CC1N2CC2
9993,11543,0.23022281,76.97771870,NCc1nc[nH]n1
9994,11140,0.28120366,71.87963402,ON=C1CC=NN1
9995,9054,0.20538479,79.46152136,CC(C)C1NC1C
9996,10430,0.26938019,73.06198083,COC=CCC#C
9997,10507,0.33899260,66.10074027,CC#CC=NN=C
9998,12868,0.29194732,70.80526764,OC1CC1C2CO2
9999,9409,0.25645273,74.35472699,NCC(C#C)C#C
10000,12607,0.27090977,72.90902314,OC1C2CNCC12
10001,10466,0.26202641,73.79735889,CNN=CC=NO
10002,11151,0.31392315,68.60768485,ON=C1CC=NO1
10003,10260,0.19534408,80.46559202,OCCC=CC#N
10004,10529,0.29289306,70.71069413,CCC#CCOC
10005,9387,0.20423285,79.57671518,CON(C=C)C=N
10006,10882,0.27756709,72.24329098,FCC1OC1C#N
10007,11508,0.22057805,77.94219461,CCC1=NN=CC1
10008,11305,0.24864212,75.13578823,NN=c1nn[nH]o1
10009,12468,0.32105593,67.89440747,N1C=NC=NC=N1
10010,9219,0.41334673,58.66532739,O=C1CC2CC1O2
10011,12813,0.34975893,65.02410668,C1C2OC3C1C3O2
10012,8859,0.19702400,80.29759978,CC1OC1CCO
10013,11152,0.28754933,71.24506675,CN=c1[nH]cc[nH]1
10014,11263,0.24913920,75.08607979,CC=C1COC=C1
10015,12049,0.26462568,73.53743185,CCNCC1CN1
10016,12352,0.27619153,72.38084750,OC1(CC1)C2CN2
10017,10974,0.23459236,76.54076366,NCC1CCCN1
10018,10752,0.21304722,78.69527849,CCC1CCC1=O
10019,11708,0.25552966,74.44703410,OCc1cn[nH]n1
10020,11396,0.32329390,67.67061028,N=Nc1ccc[nH]1
10021,9755,0.17348603,82.65139688,NCCNCCO
10022,8866,0.22607873,77.39212692,CN1CC1CCF
10023,12782,0.33082387,66.91761326,FC1C2CCC1N2
10024,10515,0.22188623,77.81137712,NCCC#CCO
10025,11784,0.35824105,64.17589516,N#Cc1nnon1
10026,12600,0.27836778,72.16322246,C1Oc2nonc12
10027,12821,0.31189737,68.81026335,C1CN(C1)C2CC2
10028,9791,0.19214128,80.78587190,CCCCNC=N
10029,9958,0.21012947,78.98705313,O=CCNCC#C
10030,10001,0.18188692,81.81130774,CCCN=CNC
10031,12789,0.36640835,63.35916517,O=C1C2CCC1C2
10032,9134,0.32964374,67.03562599,C1C2CC1C=NO2
10033,10392,0.23535264,76.46473570,N=CN=CNC=O
10034,10290,0.25085358,74.91464215,CCOC=NN=C
10035,9973,0.19983606,80.01639438,NCCCC=CF
10036,11554,0.22401229,77.59877143,CNc1nnn[nH]1
10037,10517,0.25587025,74.41297512,CCC#CCCO
10038,10814,0.17121683,82.87831702,CNC1CC1CO
10039,10203,0.16957450,83.04254959,OCC=CCCF
10040,8786,0.27326819,72.67318094,C#CCC1COC1
10041,10375,0.25438766,74.56123445,O=CC=CCC#N
10042,9394,0.19686199,80.31380134,CCC(C#C)C#N
10043,9336,0.24277748,75.72225249,CNC(CN)C#C
10044,11138,0.25734336,74.26566361,CN=C1CC=NN1
10045,11134,0.26694149,73.30585067,ON=C1CC=CC1
10046,10008,0.18190466,81.80953372,OCCN=CNO
10047,12278,0.20034683,79.96531699,COC1C(O)C1F
10048,9542,0.21627582,78.37241832,COC(NN)=NN
10049,10187,0.18226223,81.77377689,CC#CCC=NO
10050,9548,0.21542500,78.45749996,COC(OC)=NO
10051,10476,0.26536910,73.46308963,CC=CC=CC#N
10052,9043,0.16537242,83.46275752,CC(F)C1CC1O
10053,12046,0.23175783,76.82421748,FCCCC1CN1
10054,9149,0.28179749,71.82025142,FC1CC2NC2C1
10055,10348,0.22997572,77.00242792,CNN=COC=C
10056,10547,0.33796514,66.20348634,COCC#CC=O
10057,9814,0.22914183,77.08581737,OCCCOC=O
10058,12265,0.18615749,81.38425063,CNC1C(N)C1O
10059,9020,0.19836038,80.16396150,CC(=C)C1CCO1
10060,10598,0.27434146,72.56585368,OCC#CC=NO
10061,10301,0.22382312,77.61768846,CNCC=CC#C
10062,11751,0.28403011,71.59698897,OC=C1C=CN=C1
10063,10330,0.20075714,79.92428583,NCC=CNC=O
10064,8986,0.19736440,80.26356022,FC(F)C1CCN1
10065,8838,0.19581763,80.41823690,CNCC1CC1F
10066,12406,0.25808192,74.19180835,C1CCC=NNC1
10067,12418,0.26018935,73.98106535,C1COC=CCN1
10068,9555,0.17523849,82.47615050,CCC(=CF)C=O
10069,10833,0.19889438,80.11056233,CCC1OC1CC
10070,11144,0.24566324,75.43367604,NN=C1CNC=N1
10071,11494,0.24149500,75.85049956,C#CC1=COCC1
10072,11504,0.25656117,74.34388274,NCC1=CC=CC1
10073,10141,0.24611023,75.38897728,CC#CCNC=O
10074,11261,0.23640298,76.35970247,NN=C1CNN=C1
10075,9694,0.23921888,76.07811203,COC1(CF)CC1
10076,9242,0.15377506,84.62249434,NCC(CO)CF
10077,12841,0.54109483,45.89051666,C1C2OC1C3NC23
10078,12599,0.31070411,68.92958939,C1Oc2nn[nH]c12
10079,11813,0.20830310,79.16968992,FCC(F)C1CC1
10080,9038,0.16795147,83.20485283,CC(F)C1CC1N
10081,8833,0.19759426,80.24057390,OCCC1CC1F
10082,10719,0.20156151,79.84384865,FC1CNC1C=O
10083,9294,0.22796254,77.20374552,FCC(CF)C#N
10084,11068,0.21968560,78.03143999,NCC1CC=CC1
10085,9138,0.27554671,72.44532857,CC1CC2CC2C1
10086,10835,0.23596683,76.40331666,CCC1OC1CO
10087,11881,0.23054069,76.94593103,FC(C=C)C1CN1
10088,9500,0.19886813,80.11318725,CN=C(CF)NN
10089,9316,0.20991903,79.00809687,COC(OC)C=O
10090,10519,0.27063126,72.93687440,OCCC#CCO
10091,9320,0.25347969,74.65203127,CCN(CC)N=C
10092,10419,0.27778807,72.22119279,N=CNC=CC#C
10093,11001,0.25815328,74.18467213,C=CC1CCCN1
10094,9479,0.19305846,80.69415386,OCC(CO)=NO
10095,12481,0.32105667,67.89433273,C1OCC2CC2O1
10096,9823,0.25973911,74.02608887,CNCCON=C
10097,10849,0.21515998,78.48400219,CCC1CC1C#N
10098,11244,0.25742685,74.25731498,N=CN1OCC=C1
10099,9628,0.24634819,75.36518105,CN=C(NN)C#C
10100,12185,0.26642254,73.35774563,N#CC=CN1CC1
10101,10123,0.23525287,76.47471275,CC=NNCC#C
10102,12244,0.20584093,79.41590674,CCC1C(N)C1F
10103,10541,0.26703304,73.29669632,FCCC#CC=O
10104,12157,0.22167174,77.83282577,CCC=CC1CO1
10105,11164,0.27917558,72.08244244,CN=c1nc[nH]o1
10106,9978,0.21318964,78.68103602,CCCCC=NN
10107,9538,0.23644611,76.35538896,CNC(OC)=NC
10108,9539,0.21496603,78.50339684,CNC(OC)=NN
10109,8802,0.22607367,77.39263296,CC=CC1CCN1
10110,10992,0.24604132,75.39586804,C=CC1CCCC1
10111,11021,0.26108125,73.89187462,C#CC1CCNC1
10112,12480,0.32246016,67.75398367,C1COC2CC2C1
10113,11895,0.21412712,78.58728847,CC(C=O)N1CC1
10114,9351,0.18220524,81.77947641,OCC(C=C)C=C
10115,9638,0.20319826,79.68017355,FC=C(C=C)C=C
10116,11153,0.29463905,70.53609516,NN=c1[nH]cc[nH]1
10117,9616,0.25951113,74.04888674,CC=C(CO)C#C
10118,9588,0.22627221,77.37277909,CNC(C=C)=NC
10119,12798,0.41251744,58.74825605,CC1C2NC1C=C2
10120,12249,0.18971524,81.02847613,NCC1C(O)C1O
10121,11724,0.22791221,77.20877938,NCc1conn1
10122,10289,0.16877119,83.12288083,CCOC=CC#N
10123,10782,0.20437451,79.56254925,O=CC1CNC1=O
10124,9070,0.20771437,79.22856296,CC1CC1C(C)=C
10125,10163,0.20169399,79.83060110,CN=CNC=NC
10126,12507,0.25519299,74.48070124,C1N=CNN2CC12
10127,9146,0.32385305,67.61469533,CC1CC2NC2C1
10128,11090,0.23065500,76.93450032,COC1CC=NO1
10129,9627,0.24011311,75.98868937,CNC(=NC)C#C
10130,11701,0.23854071,76.14592926,CCc1ccon1
10131,10641,0.18886149,81.11385095,CNC1CCC1F
10132,11908,0.30913316,69.08668432,NC(C#C)C1CO1
10133,10990,0.22357586,77.64241440,FCC1OCCO1
10134,11356,0.33864533,66.13546698,C=Cn1cnnc1
10135,10238,0.26301988,73.69801232,CCOC=CCN
10136,12846,0.29782746,70.21725373,C1C2CC2C3CC13
10137,10399,0.24298251,75.70174862,C=COC=CC=O
10138,9361,0.20606347,79.39365316,FCC(C=O)C#N
10139,8815,0.23022365,76.97763480,CC#CC1CNC1
10140,10501,0.29573921,70.42607941,COC=CC#CC
10141,11939,0.26144592,73.85540756,ONC(=O)C1CN1
10142,9547,0.17034658,82.96534224,COC(OC)=NN
10143,9350,0.24669871,75.33012888,NCC(C=C)C=C
10144,9744,0.23751017,76.24898277,CCOCCCN
10145,10575,0.34420601,65.57939894,O=CCC#CC#C
10146,11335,0.27093643,72.90635730,CNn1cncn1
10147,12353,0.33130841,66.86915923,FC1(CC1)C2CN2
10148,12298,0.24244321,75.75567856,OC1C(O)C1C=C
10149,9532,0.19969713,80.03028711,CN=C(NN)NO
10150,12656,0.27495405,72.50459490,FC1CCC2CC12
10151,11630,0.38031980,61.96802049,N#Cc1nnn[nH]1
10152,11997,0.29406471,70.59352852,C=C(C#C)C1CC1
10153,10874,0.24560426,75.43957384,CCC1OC1C=O
10154,9373,0.18310440,81.68955972,COC(C=O)C#N
10155,9802,0.17304124,82.69587640,FCCCNN=C
10156,10582,0.23891157,76.10884288,O=CC#CCC#C
10157,12740,0.24921973,75.07802738,CC1C=CC2CN12
10158,11428,0.20130815,79.86918510,COC1=NNCC1
10159,9416,0.36033978,63.96602234,C=CC(C=C)C#N
10160,8893,0.21835525,78.16447533,OC1CC1NN=C
10161,11811,0.19208859,80.79114070,NCC(F)C1CC1
10162,9224,0.38172728,61.82727236,CC1=CC2CC1N2
10163,10652,0.18867303,81.13269668,CCC1COC1C
10164,12062,0.27708238,72.29176175,FCCCN1CC1
10165,10331,0.26351457,73.64854252,OCC=CNC=O
10166,10112,0.22520459,77.47954146,NN=CONC=N
10167,12652,0.24203498,75.79650196,CC1C2C=CCN12
10168,11017,0.44025179,55.97482053,O=CN1CCCN1
10169,9908,0.18222527,81.77747277,C=NNCCC#N
10170,10313,0.19788454,80.21154627,OCC=CCC#N
10171,11473,0.18275003,81.72499727,O=CC1=CCOC1
10172,9392,0.21283018,78.71698212,CCC(C=C)C#C
10173,10653,0.21441343,78.55865664,CC1OCC1CN
10174,9792,0.20566684,79.43331580,CCCCNC=O
10175,12083,0.25382356,74.61764426,O=CNOC1CC1
10176,10969,0.21164006,78.83599443,OCC1CCOC1
10177,11739,0.27811947,72.18805286,CNc1nn[nH]n1
10178,12697,0.24887383,75.11261654,N=C1NOC2CC12
10179,9797,0.22077121,77.92287897,FCCCNC=N
10180,11661,0.33812725,66.18727505,C#Cc1ncc[nH]1
10181,9165,0.24422552,75.57744767,O=C1CC2CC2O1
10182,11768,0.34631269,65.36873134,O=Cc1cnon1
10183,12266,0.17014524,82.98547573,CNC1C(N)C1F
10184,9403,0.20246775,79.75322505,CNC(C=O)C#C
10185,9954,0.25236215,74.76378453,C=COCCC#C
10186,10417,0.26149641,73.85035870,O=CCC=CC#C
10187,9984,0.21747294,78.25270646,ON=CCCCF
10188,11903,0.27013350,72.98665041,CC(C#C)C1CN1
10189,8857,0.17951333,82.04866742,CCCC1OC1C
10190,11382,0.29973775,70.02622463,C#CC1C=CC=C1
10191,11341,0.39558558,60.44144231,CCn1ncnn1
10192,9724,0.22658447,77.34155259,OCCCCCF
10193,11779,0.34403993,65.59600676,C=Cc1nn[nH]n1
10194,12148,0.23262040,76.73795989,CNN=CC1CC1
10195,9800,0.17172800,82.82719951,NCCCNN=C
10196,10056,0.19476213,80.52378686,CC=CCNC=N
10197,9202,0.31030844,68.96915649,OC1CC2CC1O2
10198,10396,0.26663191,73.33680859,C=NN=CNC=O
10199,12671,0.22289320,77.71068042,FC1CCC2NC12
10200,9685,0.20165996,79.83400362,OCC1(CF)CC1
10201,9121,0.34139913,65.86008709,C1CC2CC(C1)N2
10202,8783,0.25833176,74.16682417,O=CNN1CCC1
10203,11909,0.23214725,76.78527502,OC(C#C)C1CO1
10204,11057,0.20604382,79.39561767,NN=C1NCCN1
10205,10431,0.22640677,77.35932330,CNN=CCC#C
10206,10005,0.18893848,81.10615222,NCCN=CNO
10207,12003,0.23578717,76.42128268,N=C(C#C)N1CC1
10208,11066,0.26120891,73.87910859,ON=C1OCCO1
10209,12036,0.24928410,75.07159026,OCCNC1CC1
10210,11728,0.23044637,76.95536327,COc1conn1
10211,9315,0.21119744,78.88025588,COC(OC)C=C
10212,9894,0.16794884,83.20511588,C=CCCCC=C
10213,9841,0.18845631,81.15436904,OCCNCC=O
10214,9402,0.20501932,79.49806753,CNC(C=C)C#C
10215,11931,0.20349268,79.65073201,CCC(=O)C1CN1
10216,9314,0.25971194,74.02880625,COC(CF)C#N
10217,11925,0.24911241,75.08875917,COC(=C)C1CC1
10218,12737,0.24838551,75.16144876,NC1C=NN2CC12
10219,10573,0.53119691,46.88030860,N#CCC#CC#N
10220,8853,0.20213822,79.78617790,CC1NC1CCO
10221,12869,0.25590603,74.40939656,FC1CC1C2CO2
10222,10200,0.16560866,83.43913371,OCCC=CCF
10223,10952,0.29483237,70.51676331,C#CC1CC1C#C
10224,12152,0.24468264,75.53173591,OCC=CC1CN1
10225,12200,0.27167959,72.83204083,CCC#CC1CN1
10226,9065,0.23567485,76.43251475,CC(N)C1CN1C
10227,10807,0.18658268,81.34173204,NCC1CC1CO
10228,10116,0.17027354,82.97264580,CC=CCCC#C
10229,12174,0.21400512,78.59948828,N#CC=CC1CC1
10230,12136,0.28722737,71.27726310,CN=CNN1CC1
10231,10616,0.41554460,58.44553963,CC#CC#CCO
10232,12288,0.24222986,75.77701423,CC1C(N)C1C=C
10233,8810,0.25224304,74.77569565,CN=CN1CCC1
10234,10683,0.20191211,79.80878872,NCC1OCC1O
10235,11310,0.22679182,77.32081781,FCC1C=CC=C1
10236,10232,0.20184773,79.81522672,CCN=CNNC
10237,12379,0.37128378,62.87162242,C1OC2CC1C=C2
10238,10309,0.17095420,82.90457952,FCC=CCC=C
10239,8979,0.22253061,77.74693937,CC(O)C1COC1
10240,10633,0.18191847,81.80815345,OC1CCC1CF
10241,10766,0.20014765,79.98523476,FCC1COC1=O
10242,10843,0.20517766,79.48223430,CCC1CN1CC
10243,11182,0.23490717,76.50928304,FCC1CCC=C1
10244,11635,0.29067552,70.93244761,O=Cc1cnco1
10245,11678,0.28046003,71.95399716,NCc1cc[nH]c1
10246,10826,0.24267073,75.73292736,CCC1NC1CF
10247,10961,0.18724322,81.27567819,CCC1CCNC1
10248,11100,0.23577617,76.42238341,C=CC1CC=CC1
10249,11557,0.21926663,78.07333666,NCc1ccco1
10250,8970,0.15929451,84.07054876,CC(F)C1CCC1
10251,10492,0.29124346,70.87565380,CC=CC=CC#C
10252,9688,0.21713400,78.28660019,CNC1(CN)CC1
10253,11030,0.18406629,81.59337070,ON=C1CCCC1
10254,9347,0.20539024,79.46097630,CCC(C=O)C=O
10255,11983,0.22656736,77.34326388,O=CC(=O)C1CN1
10256,10063,0.21420319,78.57968082,ON=CCNC=O
10257,8989,0.25725894,74.27410595,CC(O)C1CCO1
10258,8895,0.20128672,79.87132848,CC1CC1OC=C
10259,12040,0.21107482,78.89251850,OCCOC1CC1
10260,10162,0.18846144,81.15385647,ON=CNC=CF
10261,12393,0.35358708,64.64129162,C1OC1CC2CO2
10262,10135,0.31588411,68.41158908,CCNCC#CC
10263,11194,0.24348240,75.65175990,FCC1COC=C1
10264,12551,0.30262326,69.73767447,C1CC2OCC2O1
10265,9484,0.23522299,76.47770071,CCC(NC)=NC
10266,9325,0.19168469,80.83153120,CCC(CC)C#C
10267,9107,0.18530346,81.46965366,CN1CC1C(N)=N
10268,9030,0.18498069,81.50193075,CC(C)C1CC1C
10269,12750,0.28875329,71.12467082,C=C1C=NN2CC12
10270,9304,0.18569593,81.43040718,CNC(CF)C#N
10271,10568,0.37482199,62.51780121,C=CC#CCC=O
10272,11560,0.23325614,76.67438638,CNc1ccco1
10273,10472,0.24773352,75.22664813,CC=NN=CCF
10274,12103,0.32588626,67.41137395,O=CCCN1CC1
10275,9654,0.24994679,75.00532051,NN=C(C=C)C=C
10276,12872,0.30818393,69.18160660,CC1NC1C2CO2
10277,12609,0.30311231,69.68876937,CC1C2COCC12
10278,12824,0.32573878,67.42612178,C1NC1C2COC2
10279,10765,0.20265572,79.73442825,OCC1COC1=O
10280,9283,0.18259045,81.74095474,NCC(CN)C=C
10281,10792,0.29607288,70.39271186,O=C1COC1C#N
10282,9762,0.19016260,80.98374007,CCCOCCO
10283,9367,0.17441066,82.55893417,CNC(C=O)C#N
10284,11132,0.27272002,72.72799753,FC=C1CC=CC1
10285,9217,0.38925498,61.07450247,O=C1CC2CC1N2
10286,12117,0.22107832,77.89216832,ON=CNC1CC1
10287,12089,0.23672808,76.32719151,C=NNCC1CN1
10288,12080,0.24062012,75.93798840,O=CCOC1CC1
10289,11056,0.20905631,79.09436933,CN=C1NCCN1
10290,8856,0.21002699,78.99730088,COCC1NC1C
10291,11405,0.19333753,80.66624696,NCC1=CCCC1
10292,11655,0.38276586,61.72341418,C#CC1=CC=CC1
10293,12199,0.26717725,73.28227505,FCC#CC1CC1
10294,10291,0.26545312,73.45468771,CCNN=CC=C
10295,12233,0.25804943,74.19505729,CC1C(F)C1CN
10296,9333,0.26913047,73.08695336,OCC(CF)C#C
10297,11456,0.29881365,70.11863478,FCC1=NOCO1
10298,9176,0.21037069,78.96293091,O=C1CC2CN2C1
10299,8974,0.23290064,76.70993602,CC(O)C1CNC1
10300,10894,0.26890620,73.10937960,FCC1CN1N=C
10301,10819,0.24412643,75.58735684,COC1CC1CF
10302,12435,0.33855475,66.14452502,C1CC=NN=CN1
